Id;R;Nome;Squadra;Pg;Mv;Mf;Gf;Gs;Rp;Rc;R+;R-;Ass;Asf;Amm;Esp;Au;Final_Year;Is_First_Season;Squadra_T;Pg_previous_year;Pg_previous_year_2;Mf_previous_year;Mf_previous_year_2;Gf_previous_year;Gf_previous_year_2;Gs_previous_year;Gs_previous_year_2;Rp_previous_year;Rp_previous_year_2;Rc_previous_year;Rc_previous_year_2;R+_previous_year;R+_previous_year_2;R-_previous_year;R-_previous_year_2;Ass_previous_year;Ass_previous_year_2;Asf_previous_year;Asf_previous_year_2;Amm_previous_year;Amm_previous_year_2;Esp_previous_year;Esp_previous_year_2;Au_previous_year;Au_previous_year_2;Mf_predicted
2764;A;MARTINEZ L;Inter;22;6.07;6.84;5;0;0;1;1;0;1;0;4;0;0;2019;TRUE;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.71
2188;C;MARUSIC;Lazio;25;5.8;5.88;1;0;0;0;0;0;1;0;2;1;0;2019;FALSE;9;31.0;0.0;6.37;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;6.18
15;D;MASIELLO A;Atalanta;23;5.83;5.67;0;0;0;0;0;0;1;0;5;0;1;2019;FALSE;1;31.0;35.0;6.56;6.47;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0;6.22
2876;A;MATARESE;Frosinone;0;0.0;0.0;0;0;0;0;0;0;0;0;1;0;0;2019;TRUE;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.81
1913;C;MATHEUS PEREIRA;Juventus;2;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.99
380;A;MATRI;Sassuolo;15;5.7;6.03;2;0;0;0;0;0;0;0;3;0;0;2019;FALSE;20;20.0;28.0;5.98;6.68;2.0;8.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.18
106;D;MATTIELLO;Bologna;16;5.72;5.84;1;0;0;0;0;0;1;0;2;1;0;2019;FALSE;4;26.0;0.0;5.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;5.72
2306;C;MATUIDI;Juventus;30;6.22;6.5;3;0;0;0;0;0;2;0;5;0;0;2019;FALSE;17;30.0;0.0;6.38;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.34
371;C;MAURI J;Milan;4;5.62;5.62;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;14;0.0;14.0;0.0;5.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;5.92
4357;A;MAVIDIDI;Juventus;1;5.5;5.5;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.09
1976;C;MAZZITELLI;Genoa;9;5.72;5.56;0;0;0;0;0;0;0;0;3;0;0;2019;FALSE;13;17.0;16.0;5.68;6.03;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;5.68
50;D;MBAYE;Bologna;23;5.8;5.96;2;0;0;0;0;0;0;0;5;0;0;2019;FALSE;4;24.0;14.0;5.73;5.32;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;4.0;1.0;0.0;1.0;2.0;6.01
154;A;MCHEDLIDZE;Empoli;7;5.71;5.79;0;0;0;0;0;0;1;0;1;0;0;2019;FALSE;8;14.0;8.0;6.96;5.31;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;6.02
2658;A;MEDEIROS;Genoa;2;5.25;5.25;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;13;10.0;0.0;6.75;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.92
124;A;MEGGIORINI;Chievo;24;5.54;5.79;2;0;0;1;1;0;0;0;6;0;0;2019;FALSE;5;14.0;27.0;5.43;6.09;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;6.01
2789;C;MEITE';Torino;34;6.06;6.19;2;0;0;0;0;0;3;0;7;1;0;2019;TRUE;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.31
572;P;MERET;Napoli;14;6.18;5.46;0;9;0;0;0;0;0;0;0;1;0;2019;FALSE;3;13.0;0.0;5.73;0.0;0.0;0.0;16.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.28
410;A;MERTENS;Napoli;35;6.31;7.96;15;0;0;1;1;0;8;2;1;0;0;2019;FALSE;3;38.0;34.0;7.67;9.4;14.0;26.0;0.0;0.0;0.0;0.0;5.0;3.0;4.0;2.0;1.0;1.0;6.0;8.0;0.0;0.0;4.0;6.0;0.0;0.0;0.0;0.0;7.62
2794;A;MICIN;Udinese;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9
2011;C;MIGUEL VELOSO;Genoa;21;5.81;5.69;0;0;0;0;0;0;0;1;7;0;0;2019;FALSE;13;22.0;23.0;5.84;5.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;7.0;0.0;1.0;0.0;0.0;6.0
2164;D;MILENKOVIC;Fiorentina;34;5.93;6.06;3;0;0;0;0;0;0;0;7;1;0;2019;FALSE;10;16.0;0.0;5.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.13
2012;A;MILIK;Napoli;35;6.07;7.53;17;0;0;0;0;0;2;0;4;0;0;2019;FALSE;3;12.0;10.0;7.29;7.65;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;7.07
645;C;MILINKOVIC-SAVIC;Lazio;31;5.87;6.31;5;0;0;0;0;0;3;0;7;1;0;2019;FALSE;9;35.0;34.0;7.49;6.63;12.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;6.46
2170;P;MILINKOVIC-SAVIC V;SPAL;2;5.75;3.25;0;4;0;0;0;0;0;0;0;1;0;2019;FALSE;24;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.88
4346;A;MILLICO;Torino;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.11
1936;C;MINALA;Lazio;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.77
2859;A;MIRALLAS;Fiorentina;23;5.7;5.96;2;0;0;0;0;0;1;0;2;0;0;2019;TRUE;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.31
257;D;MIRANDA;Inter;14;5.82;5.71;0;0;0;0;0;0;0;0;3;0;0;2019;FALSE;16;31.0;32.0;5.9;5.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0;0.0;0.0;5.82
41;P;MIRANTE;Roma;11;6.55;6.27;0;6;1;0;0;0;0;0;0;0;0;2019;FALSE;15;33.0;21.0;4.67;4.79;0.0;0.0;46.0;32.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;5.19
529;C;MISSIROLI;SPAL;34;5.87;5.74;0;0;0;0;0;0;0;0;9;0;0;2019;FALSE;24;35.0;12.0;6.04;5.88;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;5.94
551;D;MOLINARO;Frosinone;14;5.61;5.54;0;0;0;0;0;0;0;0;2;0;0;2019;FALSE;11;20.0;10.0;5.72;5.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;5.43
2853;A;MONCINI;SPAL;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.95
4353;C;MONTIEL;Fiorentina;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.86
372;C;MONTOLIVO;Milan;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;14;16.0;9.0;5.88;5.83;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;5.75
552;D;MORETTI;Torino;23;5.96;5.85;0;0;0;0;0;0;0;0;5;0;0;2019;FALSE;19;22.0;23.0;5.75;5.96;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;5.59
2750;A;MRAZ;Empoli;5;5.6;6.2;1;0;0;0;0;0;0;0;0;0;0;2019;TRUE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.26
1875;C;MUNARI;Parma;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;26;7.0;0.0;5.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.7
2003;C;MURGIA;SPAL;14;5.93;6.11;0;0;0;0;0;0;0;3;1;0;0;2019;FALSE;24;13.0;9.0;5.54;6.56;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;5.78
507;A;MURIEL;Fiorentina;19;6.0;6.92;6;0;0;0;0;0;0;0;1;0;0;2019;FALSE;10;31.0;29.0;7.52;6.71;7.0;6.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;4.0;3.0;1.0;0.0;0.0;0.0;6.86
1868;D;MURRU;Sampdoria;34;5.82;5.84;0;0;0;0;0;0;5;0;9;0;0;2019;FALSE;12;19.0;26.0;5.61;5.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;6.1
2168;D;MUSACCHIO;Milan;29;6.02;6.09;1;0;0;0;0;0;0;0;2;0;0;2019;FALSE;14;14.0;0.0;5.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;5.88
2792;P;MUSSO;Udinese;29;6.26;4.81;0;40;0;0;0;0;0;0;4;0;0;2019;TRUE;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.88
2288;D;N'KOULOU;Torino;36;6.25;6.31;2;0;0;0;0;0;0;0;6;1;0;2019;FALSE;19;37.0;0.0;6.18;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;6.08
1859;C;NAGY;Bologna;13;5.62;5.46;0;0;0;0;0;0;0;0;2;1;0;2019;FALSE;4;12.0;24.0;6.04;5.71;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;5.96
467;C;NAINGGOLAN;Inter;28;6.21;6.91;6;0;0;0;0;0;3;0;3;0;0;2019;FALSE;16;31.0;36.0;6.77;7.33;4.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;6.0;2.0;1.0;0.0;0.0;0.0;6.5
4363;D;NDRECKA;Chievo;1;5.0;5.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4
382;A;NIANG;Torino;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;19;24.0;14.0;6.19;5.96;4.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;1.0;2.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;5.97
2271;P;NICOLAS;Udinese;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;7;36.0;0.0;4.18;0.0;0.0;0.0;71.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.65
4349;C;NICOLUSSI CAVIGLIA;Juventus;2;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.02
4329;D;NIKOLAOU;Empoli;4;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.77
2830;C;NORGAARD;Fiorentina;5;5.7;5.7;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.84
2280;D;NUYTINCK;Udinese;27;5.87;5.76;0;0;0;0;0;0;0;0;4;1;0;2019;FALSE;7;27.0;0.0;6.09;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.71
2617;C;NZONZI;Roma;30;5.98;6.03;1;0;0;0;0;0;2;0;7;0;0;2019;TRUE;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.17
4337;A;OBERLIN;Empoli;3;5.5;5.5;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.03
560;C;OBI;Chievo;10;5.75;6.0;1;0;0;0;0;0;0;0;1;0;0;2019;FALSE;5;21.0;20.0;6.83;5.8;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;5.83
2765;A;ODGAARD;Sassuolo;1;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.11
4324;A;OKAKA;Udinese;14;6.29;7.5;6;0;0;0;0;0;1;0;4;0;0;2019;TRUE;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.45
2100;A;OKWONKWO;Bologna;7;5.57;5.5;0;0;0;0;0;0;0;0;2;0;0;2019;FALSE;4;7.0;5.0;7.21;5.9;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;6.0
4327;C;OLIVA;Cagliari;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;TRUE;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.79
2087;D;OLIVERA M;Fiorentina;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;10;7.0;15.0;5.5;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;5.77
2836;P;OLSEN;Roma;27;6.0;4.41;0;42;0;0;0;0;0;0;2;0;0;2019;TRUE;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1
2293;C;OMEONGA;Genoa;2;5.5;5.25;0;0;0;0;0;0;0;0;1;0;0;2019;FALSE;13;15.0;0.0;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;5.72
2793;D;OPOKU;Udinese;11;5.45;5.23;0;0;0;0;0;0;0;0;5;0;0;2019;TRUE;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.45
2167;A;ORSOLINI;Bologna;32;6.19;7.03;8;0;0;0;0;0;2;2;2;0;0;2019;FALSE;4;12.0;0.0;5.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.65
2468;P;OSPINA;Napoli;17;6.06;4.88;0;20;0;0;0;0;0;0;0;0;0;2019;TRUE;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.25
2195;A;OUNAS;Napoli;12;6.0;6.75;3;0;0;0;0;0;0;0;0;0;0;2019;FALSE;3;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.48
543;P;PADELLI;Inter;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2019;FALSE;16;0.0;2.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.32
301;C;PADOIN;Cagliari;28;5.73;5.73;0;0;0;0;0;0;1;0;2;0;0;2019;FALSE;23;37.0;28.0;5.76;5.71;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;6.0;0.0;0.0;0.0;0.0;6.04
207;C;PAGANINI;Frosinone;13;5.85;6.23;2;0;0;0;0;0;0;0;2;0;0;2019;FALSE;11;25.0;0.0;6.28;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;5.95
1876;D;PAJAC;Empoli;13;6.0;6.35;2;0;0;0;0;0;1;0;5;0;0;2019;FALSE;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.68
280;A;PALACIO;Bologna;28;6.3;6.73;3;0;0;0;0;0;6;0;6;0;0;2019;FALSE;4;27.0;11.0;6.46;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;6.29
2181;D;PALOMINO;Atalanta;28;6.05;6.07;1;0;0;0;0;0;1;0;5;1;0;2019;FALSE;1;23.0;0.0;6.11;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.11
126;A;PALOSCHI;SPAL;17;5.74;6.0;2;0;0;0;0;0;0;0;3;0;0;2019;FALSE;24;33.0;8.0;6.32;5.06;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.18
245;A;PANDEV;Genoa;21;6.05;6.6;4;0;0;0;0;0;2;0;6;0;0;2019;FALSE;13;31.0;16.0;6.42;6.31;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;6.4
4322;C;PAQUETA';Milan;13;6.12;6.19;1;0;0;0;0;0;1;0;4;1;0;2019;TRUE;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.11
1982;A;PARIGINI;Torino;12;5.75;5.67;0;0;0;0;0;0;0;0;2;0;0;2019;FALSE;19;18.0;1.0;5.64;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.1
342;C;PAROLO;Lazio;32;6.17;6.55;4;0;0;0;0;0;3;0;7;0;0;2019;FALSE;9;31.0;34.0;6.52;6.34;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;11.0;1.0;0.0;0.0;0.0;6.35
2077;C;PASALIC;Atalanta;31;5.89;6.45;5;0;0;0;0;0;3;0;1;0;0;2019;FALSE;1;23.0;0.0;6.57;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;6.34
166;D;PASQUAL;Empoli;20;5.82;6.02;0;0;0;1;1;0;1;1;2;0;0;2019;FALSE;8;32.0;15.0;6.08;5.93;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;7.0;5.0;0.0;0.0;0.0;0.0;5.64
2378;C;PASTORE;Roma;12;5.92;6.75;3;0;0;0;0;0;0;1;0;0;0;2019;TRUE;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.26
327;D;PATRIC;Lazio;14;5.75;5.71;0;0;0;0;0;0;0;0;1;0;0;2019;FALSE;9;10.0;16.0;5.95;5.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;5.81
